date;ePAR;Temperature;RelativeHumidity;Co2;DewPoint;VPD;Pressure
Jan 6 2024 5:10:00 PM;52,386;19,599;40,932;512;5,988;1,349;97,335
Jan 6 2024 5:20:00 PM;32,521;18,972;41,015;516,5;5,456;1,296;97,33
Jan 6 2024 5:30:00 PM;11,087;17,826;42,014;513;4,771;1,185;97,34
Jan 6 2024 5:40:00 PM;4,551;16,144;42,191;525,5;3,317;1,062;97,35
Jan 6 2024 5:50:00 PM;1,054;14,819;42,657;524,5;2,275;0,968;97,365
Jan 6 2024 6:00:00 PM;0;13,975;41,041;515;0,975;0,942;97,37
Jan 6 2024 6:10:00 PM;0;13,22;41,006;522,5;0,283;0,898;97,38
Jan 6 2024 6:20:00 PM;0;12,626;42,293;525,5;0,173;0,845;97,395
Jan 6 2024 6:30:00 PM;0;12,228;41,799;529;-0,348;0,83;97,405
Jan 6 2024 6:40:00 PM;0;11,862;44,05;523,5;0,042;0,779;97,42
Jan 6 2024 6:50:00 PM;0;11,484;47,247;528,5;0,664;0,716;97,425
Jan 6 2024 7:00:00 PM;0;11,201;45,093;526,5;-0,238;0,731;97,425
Jan 6 2024 7:10:00 PM;0;11,006;42,649;525;-1,179;0,754;97,43
Jan 6 2024 7:20:00 PM;0;10,869;41,572;529;-1,651;0,761;97,425
Jan 6 2024 7:30:00 PM;0;10,713;42,269;532;-1,566;0,745;97,44
Jan 6 2024 7:40:00 PM;0;10,628;41,918;524;-1,756;0,745;97,45
Jan 6 2024 7:50:00 PM;0;10,484;41,991;534,5;-1,863;0,737;97,465
Jan 6 2024 8:00:00 PM;0;10,377;43,705;531;-1,416;0,71;97,475
Jan 6 2024 8:10:00 PM;0;10,264;44,167;532;-1,376;0,699;97,475
Jan 6 2024 8:20:00 PM;0;10,159;44,486;537,5;-1,373;0,69;97,48
Jan 6 2024 8:30:00 PM;0;10,012;45,802;528;-1,111;0,667;97,49
Jan 6 2024 8:40:00 PM;0;9,777;47,561;534,5;-0,811;0,635;97,5
Jan 6 2024 8:50:00 PM;0;9,615;47,774;525,5;-0,898;0,626;97,495
Jan 6 2024 9:00:00 PM;0;9,453;47,565;536;-1,107;0,622;97,5
Jan 6 2024 9:10:00 PM;0;9,342;47,862;535,5;-1,124;0,613;97,495
Jan 6 2024 9:20:00 PM;0;9,185;47,275;533,5;-1,436;0,614;97,495
Jan 6 2024 9:30:00 PM;0;9,07;48,206;530;-1,277;0,598;97,505
Jan 6 2024 9:40:00 PM;0;9,015;49,205;533;-1,047;0,585;97,51
Jan 6 2024 9:50:00 PM;0;8,833;49,744;529;-1,066;0,571;97,525
Jan 6 2024 10:00:00 PM;0;8,74;49,261;538;-1,286;0,573;97,515
Jan 6 2024 10:10:00 PM;0;8,732;49,356;529,5;-1,266;0,572;97,51
Jan 6 2024 10:20:00 PM;0;8,587;51,032;532;-0,945;0,547;97,52
Jan 6 2024 10:30:00 PM;0;8,539;52,351;534,5;-0,64;0,531;97,52
Jan 6 2024 10:40:00 PM;0;8,419;54,322;531,5;-0,244;0,505;97,515
Jan 6 2024 10:50:00 PM;0;8,268;54,66;530;-0,3;0,496;97,515
Jan 6 2024 11:00:00 PM;0;8,201;55,698;527,5;-0,104;0,483;97,525
Jan 6 2024 11:10:00 PM;0;8,118;56,198;528,5;-0,058;0,474;97,53
Jan 6 2024 11:20:00 PM;0;7,931;56,254;535,5;-0,22;0,468;97,54
Jan 6 2024 11:30:00 PM;0;7,844;56,936;530;-0,135;0,458;97,54
Jan 6 2024 11:40:00 PM;0;7,805;57,995;532,5;0,081;0,445;97,54
Jan 6 2024 11:50:00 PM;0;7,658;58,529;532,5;0,069;0,435;97,555
Jan 7 2024 12:00:00 AM;0;7,518;57,134;533;-0,394;0,446;97,545
Jan 7 2024 12:10:00 AM;0;7,449;58,256;532,5;-0,191;0,432;97,545
Jan 7 2024 12:20:00 AM;0;7,354;57,347;537;-0,497;0,438;97,54
Jan 7 2024 12:30:00 AM;0;7,301;56,523;537;-0,745;0,445;97,535
Jan 7 2024 12:40:00 AM;0;7,244;57,048;533,5;-0,672;0,438;97,53
Jan 7 2024 12:50:00 AM;0;7,231;56,504;530;-0,815;0,443;97,535
Jan 7 2024 1:00:00 AM;0;7,175;59,075;530,5;-0,257;0,416;97,545
Jan 7 2024 1:10:00 AM;0;6,973;62,529;534,5;0,334;0,375;97,54
Jan 7 2024 1:20:00 AM;0;6,796;60,192;537;-0,357;0,394;97,525
Jan 7 2024 1:30:00 AM;0;6,866;56,369;535,5;-1,19;0,434;97,515
Jan 7 2024 1:40:00 AM;0;6,819;55,371;534,5;-1,477;0,442;97,52
Jan 7 2024 1:50:00 AM;0;6,696;57,038;534,5;-1,188;0,422;97,525
Jan 7 2024 2:00:00 AM;0;6,603;58,098;535;-1,024;0,409;97,53
Jan 7 2024 2:10:00 AM;0;6,537;59,956;527;-0,656;0,389;97,53
Jan 7 2024 2:20:00 AM;0;6,442;58,381;532,5;-1,109;0,402;97,53
Jan 7 2024 2:30:00 AM;0;6,425;57,671;535,5;-1,292;0,408;97,535
Jan 7 2024 2:40:00 AM;0;6,445;58,744;532,5;-1,021;0,398;97,545
Jan 7 2024 2:50:00 AM;0;6,28;59,484;532,5;-1,006;0,387;97,54
Jan 7 2024 3:00:00 AM;0;6,261;60,042;531;-0,896;0,381;97,545
Jan 7 2024 3:10:00 AM;0;6,212;60,876;535,5;-0,754;0,372;97,55
Jan 7 2024 3:20:00 AM;0;6,139;61,582;535;-0,665;0,363;97,545
Jan 7 2024 3:30:00 AM;0;6,018;61,623;529,5;-0,77;0,36;97,55
Jan 7 2024 3:40:00 AM;0;5,946;60,647;536,5;-1,056;0,367;97,54
Jan 7 2024 3:50:00 AM;0;5,944;60,968;537,5;-0,987;0,364;97,545
Jan 7 2024 4:00:00 AM;0;5,861;62,079;525,5;-0,819;0,352;97,545
Jan 7 2024 4:10:00 AM;0;5,799;62,367;535;-0,814;0,348;97,55
Jan 7 2024 4:20:00 AM;0;5,815;61,57;534,5;-0,974;0,355;97,55
Jan 7 2024 4:30:00 AM;0;5,821;59,738;533,5;-1,381;0,372;97,555
Jan 7 2024 4:40:00 AM;0;5,826;59,728;531,5;-1,378;0,373;97,54
Jan 7 2024 4:50:00 AM;0;5,801;59,168;531;-1,53;0,377;97,545
Jan 7 2024 5:00:00 AM;0;5,835;59,23;531,5;-1,484;0,377;97,535
Jan 7 2024 5:10:00 AM;0;5,822;58,711;538;-1,616;0,382;97,545
Jan 7 2024 5:20:00 AM;0;5,882;58,021;529;-1,72;0,39;97,545
Jan 7 2024 5:30:00 AM;0;5,906;58,117;529;-1,675;0,39;97,54
Jan 7 2024 5:40:00 AM;0;5,831;58,773;534;-1,593;0,382;97,54
Jan 7 2024 5:50:00 AM;0;5,874;58,283;530,5;-1,667;0,387;97,54
Jan 7 2024 6:00:00 AM;0;5,722;59,347;529;-1,564;0,373;97,555
Jan 7 2024 6:10:00 AM;0;5,764;58,087;535,5;-1,815;0,386;97,55
Jan 7 2024 6:20:00 AM;0;5,687;58,81;540,5;-1,72;0,378;97,555
Jan 7 2024 6:30:00 AM;0;5,567;59,636;533;-1,644;0,367;97,565
Jan 7 2024 6:40:00 AM;0;5,548;59,945;536;-1,592;0,364;97,575
Jan 7 2024 6:50:00 AM;0;5,456;60,532;535;-1,545;0,356;97,58
Jan 7 2024 7:00:00 AM;0;5,322;60,741;540;-1,625;0,351;97,58
Jan 7 2024 7:10:00 AM;0;5,202;61,251;532,5;-1,625;0,343;97,585
Jan 7 2024 7:20:00 AM;0;5,188;61,788;537;-1,52;0,338;97,595
Jan 7 2024 7:30:00 AM;0;5,103;62,674;537;-1,407;0,328;97,605
Jan 7 2024 7:40:00 AM;0;5,051;61,338;534,5;-1,749;0,339;97,615
Jan 7 2024 7:50:00 AM;0,036;5,093;60,874;536,5;-1,812;0,344;97,62
Jan 7 2024 8:00:00 AM;0;5,094;59,457;535,5;-2,131;0,357;97,63
Jan 7 2024 8:10:00 AM;1,193;5,203;57,779;535,5;-2,415;0,374;97,635
Jan 7 2024 8:20:00 AM;4,257;5,307;57,255;536;-2,44;0,382;97,635
Jan 7 2024 8:30:00 AM;10,157;5,256;56,938;542;-2,563;0,383;97,645
Jan 7 2024 8:40:00 AM;22,644;5,468;57,013;530;-2,346;0,388;97,65
Jan 7 2024 8:50:00 AM;35,895;5,996;56,718;527;-1,921;0,405;97,655
Jan 7 2024 9:00:00 AM;48,17;6,739;55,487;524,5;-1,523;0,439;97,665
Jan 7 2024 9:10:00 AM;67,998;7,554;54,102;526;-1,106;0,478;97,675
Jan 7 2024 9:20:00 AM;102,932;8,483;52,985;529,5;-0,527;0,522;97,67
Jan 7 2024 9:30:00 AM;146,726;9,375;51,51;527;-0,087;0,572;97,68
Jan 7 2024 9:40:00 AM;182,301;9,99;49,745;527,5;0,001;0,618;97,68
Jan 7 2024 9:50:00 AM;205,699;10,883;49,858;525;0,857;0,654;97,675
Jan 7 2024 10:00:00 AM;229,748;11,68;49,975;521;1,623;0,688;97,68
Jan 7 2024 10:10:00 AM;260,616;12,314;47,838;520,5;1,597;0,748;97,68
Jan 7 2024 10:20:00 AM;294,093;12,784;46,621;525,5;1,668;0,789;97,675
Jan 7 2024 10:30:00 AM;315,59;13,17;44,805;525,5;1,466;0,837;97,68
Jan 7 2024 10:40:00 AM;338,347;13,683;43,214;519,5;1,428;0,89;97,685
Jan 7 2024 10:50:00 AM;362,065;13,948;43,528;521;1,77;0,901;97,68
Jan 7 2024 11:00:00 AM;369,861;14,615;43,215;520,5;2,273;0,946;97,68
Jan 7 2024 11:10:00 AM;378,458;15,125;42,576;521;2,524;0,989;97,675
Jan 7 2024 11:20:00 AM;389,947;15,624;40,321;519;2,211;1,061;97,67
Jan 7 2024 11:30:00 AM;408,458;16,047;39,76;518;2,394;1,1;97,665
Jan 7 2024 11:40:00 AM;406,304;16,46;39,165;521;2,552;1,141;97,65
Jan 7 2024 11:50:00 AM;393,765;16,692;38,282;518;2,438;1,174;97,64
Jan 7 2024 12:00:00 PM;266,18;16,786;37,789;512;2,34;1,191;97,635
Jan 7 2024 12:10:00 PM;129,12;17,541;35,652;516;2,195;1,292;97,625
Jan 7 2024 12:20:00 PM;223,284;17,453;36,464;513,5;2,433;1,269;97,615
Jan 7 2024 12:30:00 PM;260,347;18,425;36,535;512;3,321;1,347;97,6
Jan 7 2024 12:40:00 PM;243,283;18,999;35,737;510,5;3,517;1,414;97,59
Jan 7 2024 12:50:00 PM;214,59;18,754;36,557;511;3,621;1,375;97,59
Jan 7 2024 1:00:00 PM;201,654;19,572;33,565;513;3,135;1,515;97,575
Jan 7 2024 1:10:00 PM;193,946;19,29;32,386;509;2,385;1,515;97,565
Jan 7 2024 1:20:00 PM;182,275;19,421;35,333;510;3,728;1,461;97,555
Jan 7 2024 1:30:00 PM;179,005;20,527;35,781;503;4,882;1,554;97,55
Jan 7 2024 1:40:00 PM;172,454;21,154;36,662;502,5;5,785;1,593;97,535
Jan 7 2024 1:50:00 PM;151,531;21,612;34,681;501;5,39;1,689;97,515
Jan 7 2024 2:00:00 PM;136,89;21,323;34,669;504,5;5,131;1,66;97,51
Jan 7 2024 2:10:00 PM;129,765;21,985;32,81;504;4,922;1,778;97,51
Jan 7 2024 2:20:00 PM;131,625;21,456;33,327;506,5;4,684;1,708;97,5
Jan 7 2024 2:30:00 PM;143,75;22,067;33,626;502,5;5,345;1,765;97,495
Jan 7 2024 2:40:00 PM;162,09;22,396;32,678;500,5;5,222;1,826;97,495
Jan 7 2024 2:50:00 PM;174,562;22,53;33,379;498,5;5,644;1,822;97,495
Jan 7 2024 3:00:00 PM;194,111;22,644;30,771;500;4,579;1,907;97,5
Jan 7 2024 3:10:00 PM;215,68;22,128;31,084;498,5;4,275;1,839;97,51
Jan 7 2024 3:20:00 PM;221,414;22,348;28,94;504;3,451;1,922;97,515
Jan 7 2024 3:30:00 PM;209,61;22,366;30,788;502,5;4,345;1,874;97,5
Jan 7 2024 3:40:00 PM;179,341;22,411;29,323;504,5;3,692;1,919;97,51
Jan 7 2024 3:50:00 PM;160,489;22,031;28,503;503;2,964;1,897;97,515
Jan 7 2024 4:00:00 PM;143,394;21,616;27,089;501,5;1,895;1,886;97,52
Jan 7 2024 4:10:00 PM;138,77;21,309;28,388;505,5;2,287;1,818;97,525
Jan 7 2024 4:20:00 PM;121,293;21,007;28,055;503;1,863;1,793;97,525
Jan 7 2024 4:30:00 PM;96,247;20,504;27,686;507,5;1,247;1,747;97,53
Jan 7 2024 4:40:00 PM;83,471;19,883;27,124;509;0,43;1,694;97,535
Jan 7 2024 4:50:00 PM;74,115;19,338;28,543;509,5;0,668;1,606;97,55
Jan 7 2024 5:00:00 PM;65,694;18,899;30,632;506,5;1,267;1,517;97,56
Jan 7 2024 5:10:00 PM;50,965;18,292;32,477;510;1,552;1,421;97,585
Jan 7 2024 5:20:00 PM;31,276;17,287;34,075;512;1,34;1,303;97,59
Jan 7 2024 5:30:00 PM;12,094;16,262;34,856;512,5;0,75;1,206;97,6
Jan 7 2024 5:40:00 PM;4,36;14,586;35,629;517;-0,43;1,07;97,6
Jan 7 2024 5:50:00 PM;0,992;13,212;34,21;521,5;-2,199;1;97,6
Jan 7 2024 6:00:00 PM;0;12,212;34,076;513,5;-3,137;0,939;97,615
Jan 7 2024 6:10:00 PM;0;11,406;35,687;514;-3,231;0,868;97,625
Jan 7 2024 6:20:00 PM;0;10,933;36,174;521;-3,47;0,835;97,625
Jan 7 2024 6:30:00 PM;0;10,411;36,968;522,5;-3,645;0,797;97,635
Jan 7 2024 6:40:00 PM;0;10,142;39,725;524;-2,921;0,748;97,64
Jan 7 2024 6:50:00 PM;0;9,846;39,282;525;-3,338;0,739;97,65
Jan 7 2024 7:00:00 PM;0;9,507;39,385;521,5;-3,608;0,721;97,66
Jan 7 2024 7:10:00 PM;0;9,366;39,228;518;-3,789;0,716;97,655
Jan 7 2024 7:20:00 PM;0;9,098;39,144;525;-4,058;0,704;97,66
Jan 7 2024 7:30:00 PM;0;8,871;39,602;520;-4,107;0,688;97,655
Jan 7 2024 7:40:00 PM;0;8,791;39,398;525,5;-4,249;0,687;97,66
Jan 7 2024 7:50:00 PM;0;8,642;39,906;525,5;-4,212;0,674;97,685
Jan 7 2024 8:00:00 PM;0;8,516;41,753;524;-3,722;0,648;97,7
Jan 7 2024 8:10:00 PM;0;8,366;41,278;525;-4,011;0,647;97,705
Jan 7 2024 8:20:00 PM;0;8,302;42,125;528,5;-3,797;0,635;97,71
Jan 7 2024 8:30:00 PM;0;8,203;41,439;526;-4,107;0,638;97,71
Jan 7 2024 8:40:00 PM;0;7,987;42,746;525,5;-3,889;0,615;97,715
Jan 7 2024 8:50:00 PM;0;7,91;42,439;522;-4,054;0,615;97,725
Jan 7 2024 9:00:00 PM;0;7,698;45,029;526,5;-3,456;0,579;97,725
Jan 7 2024 9:10:00 PM;0;7,568;44,918;525,5;-3,607;0,575;97,72
Jan 7 2024 9:20:00 PM;0;7,53;45,006;527;-3,617;0,572;97,72
Jan 7 2024 9:30:00 PM;0;7,397;46,11;526,5;-3,413;0,556;97,71
Jan 7 2024 9:40:00 PM;0;7,272;47,557;525;-3,114;0,536;97,72
Jan 7 2024 9:50:00 PM;0;7,171;47,232;524;-3,298;0,536;97,72
Jan 7 2024 10:00:00 PM;0;7,132;48,467;523,5;-2,988;0,522;97,73
Jan 7 2024 10:10:00 PM;0;7,002;49,867;531;-2,725;0,503;97,73
Jan 7 2024 10:20:00 PM;0;6,906;51,412;527;-2,401;0,484;97,72
Jan 7 2024 10:30:00 PM;0;6,814;51,758;527;-2,397;0,478;97,72
Jan 7 2024 10:40:00 PM;0;6,712;52,497;525;-2,3;0,467;97,705
Jan 7 2024 10:50:00 PM;0;6,604;50,986;530;-2,794;0,479;97,695
Jan 7 2024 11:00:00 PM;0;6,596;51,043;525,5;-2,786;0,478;97,7
Jan 7 2024 11:10:00 PM;0;6,56;48,905;526;-3,395;0,497;97,71
Jan 7 2024 11:20:00 PM;0;6,588;47,574;524;-3,738;0,511;97,705
Jan 7 2024 11:30:00 PM;0;6,53;48,404;523,5;-3,56;0,501;97,715
Jan 7 2024 11:40:00 PM;0;6,452;49,666;527,5;-3,287;0,486;97,72
Jan 7 2024 11:50:00 PM;0;6,363;49,854;518,5;-3,319;0,482;97,71
Jan 8 2024 12:00:00 AM;0;6,299;51,182;526;-3,025;0,467;97,715
Jan 8 2024 12:10:00 AM;0;6,277;50,252;526;-3,292;0,475;97,71
Jan 8 2024 12:20:00 AM;0;6,213;52,038;522;-2,882;0,456;97,72
Jan 8 2024 12:30:00 AM;0;6,067;54,02;520,5;-2,514;0,433;97,71
Jan 8 2024 12:40:00 AM;0;5,925;53,065;522;-2,887;0,437;97,71
Jan 8 2024 12:50:00 AM;0;5,92;51,975;523,5;-3,171;0,447;97,71
Jan 8 2024 1:00:00 AM;0;5,881;51,077;518,5;-3,44;0,454;97,71
Jan 8 2024 1:10:00 AM;0;5,818;48,929;525;-4,073;0,472;97,715
Jan 8 2024 1:20:00 AM;0;5,816;47,433;527;-4,489;0,486;97,705
Jan 8 2024 1:30:00 AM;0;5,712;47,44;525,5;-4,582;0,483;97,69
Jan 8 2024 1:40:00 AM;0;5,818;44,858;523,5;-5,226;0,51;97,695
Jan 8 2024 1:50:00 AM;0;5,786;45,969;525;-4,933;0,499;97,7
Jan 8 2024 2:00:00 AM;0;5,737;45,29;531;-5,174;0,503;97,7
Jan 8 2024 2:10:00 AM;0;5,754;45,802;524,5;-5,01;0,499;97,695
Jan 8 2024 2:20:00 AM;0;5,671;47,164;528;-4,698;0,484;97,705
Jan 8 2024 2:30:00 AM;0;5,509;48,697;528,5;-4,422;0,464;97,725
Jan 8 2024 2:40:00 AM;0;5,456;49,308;529,5;-4,305;0,457;97,73
Jan 8 2024 2:50:00 AM;0;5,306;49,569;523,5;-4,374;0,45;97,73
Jan 8 2024 3:00:00 AM;0;5,268;49,07;529;-4,544;0,453;97,73
Jan 8 2024 3:10:00 AM;0;5,172;47,05;527;-5,188;0,468;97,745
Jan 8 2024 3:20:00 AM;0;5,176;47,199;528,5;-5,144;0,467;97,73
Jan 8 2024 3:30:00 AM;0;5,113;47,775;528,5;-5,041;0,46;97,745
Jan 8 2024 3:40:00 AM;0;4,974;48,423;528,5;-4,991;0,45;97,76
Jan 8 2024 3:50:00 AM;0;4,897;48,421;528,5;-5,063;0,447;97,765
Jan 8 2024 4:00:00 AM;0;4,867;47,676;530,5;-5,295;0,453;97,765
Jan 8 2024 4:10:00 AM;0;4,724;47,932;524,5;-5,356;0,446;97,755
Jan 8 2024 4:20:00 AM;0;4,722;48,085;526,5;-5,316;0,445;97,745
Jan 8 2024 4:30:00 AM;0;4,627;49,611;528;-4,991;0,429;97,74
Jan 8 2024 4:40:00 AM;0;4,59;50,66;529,5;-4,748;0,419;97,73
Jan 8 2024 4:50:00 AM;0;4,546;50,692;529,5;-4,78;0,417;97,725
Jan 8 2024 5:00:00 AM;0;4,497;51,062;531;-4,73;0,413;97,735
Jan 8 2024 5:10:00 AM;0;4,438;50,913;522,5;-4,823;0,412;97,745
Jan 8 2024 5:20:00 AM;0;4,503;49,954;528;-5,015;0,422;97,735
Jan 8 2024 5:30:00 AM;0;4,445;50,084;522;-5,034;0,42;97,745
Jan 8 2024 5:40:00 AM;0,031;4,375;50,535;529;-4,98;0,414;97,75
Jan 8 2024 5:50:00 AM;0;4,393;50,904;531,5;-4,867;0,411;97,75
Jan 8 2024 6:00:00 AM;0;4,266;50,664;529;-5,048;0,409;97,755
Jan 8 2024 6:10:00 AM;0;4,215;51,489;530;-4,881;0,401;97,77
Jan 8 2024 6:20:00 AM;0;4,192;51,7;529,5;-4,848;0,399;97,775
Jan 8 2024 6:30:00 AM;0;4,171;51,358;528;-4,956;0,401;97,795
Jan 8 2024 6:40:00 AM;0;4,206;51,779;532;-4,815;0,399;97,815
Jan 8 2024 6:50:00 AM;0;4,083;51,479;529,5;-5,006;0,398;97,82
Jan 8 2024 7:00:00 AM;0;4,109;51,932;530;-4,866;0,395;97,82
Jan 8 2024 7:10:00 AM;0;4,061;53,477;530;-4,521;0,381;97,835
Jan 8 2024 7:20:00 AM;0;3,956;55,129;529,5;-4,216;0,364;97,835
Jan 8 2024 7:30:00 AM;0;3,842;54,585;530,5;-4,454;0,366;97,835
Jan 8 2024 7:40:00 AM;0;3,795;54,605;533;-4,493;0,365;97,845
Jan 8 2024 7:50:00 AM;0;3,701;53,968;532,5;-4,737;0,367;97,855
Jan 8 2024 8:00:00 AM;0;3,817;53,796;531,5;-4,671;0,372;97,85
Jan 8 2024 8:10:00 AM;1,074;3,751;55,537;534;-4,309;0,356;97,84
Jan 8 2024 8:20:00 AM;3,895;3,659;57,092;533;-4,028;0,341;97,845
Jan 8 2024 8:30:00 AM;10,084;3,612;56,972;531;-4,1;0,341;97,855
Jan 8 2024 8:40:00 AM;23,093;3,81;56,19;533;-4,098;0,352;97,865
Jan 8 2024 8:50:00 AM;36,05;4,392;55,692;528;-3,672;0,371;97,87
Jan 8 2024 9:00:00 AM;48,253;5,174;55,006;523,5;-3,105;0,398;97,88
Jan 8 2024 9:10:00 AM;68,892;6,013;54,384;527,5;-2,474;0,428;97,89
Jan 8 2024 9:20:00 AM;103,108;6,921;54,198;539,5;-1,673;0,457;97,905
Jan 8 2024 9:30:00 AM;146,075;7,809;54,007;527,5;-0,893;0,488;97,92
Jan 8 2024 9:40:00 AM;181,836;8,789;52,822;522;-0,285;0,535;97,92
Jan 8 2024 9:50:00 AM;207,135;9,649;52,167;532;0,342;0,574;97,925
Jan 8 2024 10:00:00 AM;233,405;10,561;51,933;523,5;1,124;0,614;97,935
Jan 8 2024 10:10:00 AM;262,439;11,278;52,214;519;1,864;0,64;97,945
Jan 8 2024 10:20:00 AM;291,205;12,083;51,158;549;2,323;0,69;97,945
Jan 8 2024 10:30:00 AM;314,613;12,884;51,348;533;3,114;0,724;97,945
Jan 8 2024 10:40:00 AM;335,418;13,641;50,617;521;3,61;0,772;97,955
Jan 8 2024 10:50:00 AM;357,875;14,244;49,507;517,5;3,85;0,821;97,955
Jan 8 2024 11:00:00 AM;377,197;14,959;49,181;512,5;4,413;0,866;97,96
Jan 8 2024 11:10:00 AM;385,184;15,572;49,04;510,5;4,934;0,903;97,955
Jan 8 2024 11:20:00 AM;391,234;16,382;48,431;555,5;5,497;0,962;97,955
Jan 8 2024 11:30:00 AM;405,658;17,267;47,551;645,5;6,041;1,035;97,96
Jan 8 2024 11:40:00 AM;413,898;17,55;46,48;663,5;5,971;1,075;97,955
Jan 8 2024 11:50:00 AM;407,766;17,91;44,731;647;5,745;1,136;97,945
Jan 8 2024 12:00:00 PM;277,68;18,627;43,246;648,5;5,907;1,22;97,94
Jan 8 2024 12:10:00 PM;130,179;19,358;42,419;686,5;6,287;1,296;97,925
Jan 8 2024 12:20:00 PM;224,049;20,056;44,064;685;7,468;1,314;97,92
Jan 8 2024 12:30:00 PM;267,471;20,811;44,323;627;8,235;1,371;97,9
Jan 8 2024 12:40:00 PM;248,919;21,359;44,992;573,5;8,95;1,401;97,89
Jan 8 2024 12:50:00 PM;217,927;21,944;45,177;535,5;9,54;1,447;97,875
Jan 8 2024 1:00:00 PM;205,296;22,365;44,65;522;9,746;1,499;97,85
Jan 8 2024 1:10:00 PM;199,019;22,794;42,852;509,5;9,523;1,588;97,85
Jan 8 2024 1:20:00 PM;184,729;22,918;42,053;501,5;9,356;1,623;97,845
Jan 8 2024 1:30:00 PM;180,007;23,262;42,917;495,5;9,965;1,632;97,84
Jan 8 2024 1:40:00 PM;174,598;23,39;43,91;489,5;10,421;1,616;97,835
Jan 8 2024 1:50:00 PM;153,298;24,275;43,265;487,5;10,995;1,724;97,83
Jan 8 2024 2:00:00 PM;138,636;24,932;42,376;483;11,272;1,821;97,83
Jan 8 2024 2:10:00 PM;129,977;24,599;43,338;494;11,31;1,755;97,825
Jan 8 2024 2:20:00 PM;130,695;24,885;43,985;485;11,79;1,765;97,83
Jan 8 2024 2:30:00 PM;138,842;25,099;44,247;485,5;12,072;1,78;97,83
Jan 8 2024 2:40:00 PM;152,9;25,287;42,88;487,5;11,768;1,844;97,83
Jan 8 2024 2:50:00 PM;165,361;25,423;40,709;489;11,109;1,929;97,84
Jan 8 2024 3:00:00 PM;187,074;25,215;39,12;490,5;10,329;1,957;97,83
Jan 8 2024 3:10:00 PM;210,731;24,74;36,899;493,5;9,043;1,972;97,84
Jan 8 2024 3:20:00 PM;221,11;24,565;36,905;494,5;8,891;1,951;97,84
Jan 8 2024 3:30:00 PM;209,723;24,39;36,4;496,5;8,534;1,946;97,84
Jan 8 2024 3:40:00 PM;181,546;24,063;35,414;497;7,844;1,938;97,85
Jan 8 2024 3:50:00 PM;163,268;23,867;35,495;499;7,706;1,913;97,855
Jan 8 2024 4:00:00 PM;146,21;23,671;34,818;497,5;7,253;1,91;97,86
Jan 8 2024 4:10:00 PM;141,353;23,403;35,544;503;7,318;1,859;97,865
Jan 8 2024 4:20:00 PM;122,75;23,137;36,38;502,5;7,423;1,805;97,875
Jan 8 2024 4:30:00 PM;99,584;22,696;37,309;503;7,4;1,732;97,88
Jan 8 2024 4:40:00 PM;86,317;22,083;38,605;501;7,355;1,634;97,895
Jan 8 2024 4:50:00 PM;75,763;21,451;38,457;504;6,739;1,576;97,9
Jan 8 2024 5:00:00 PM;67,383;20,362;37,165;501;5,28;1,505;97,905
Jan 8 2024 5:10:00 PM;52,169;19,489;38,177;511,5;4,89;1,403;97,925
Jan 8 2024 5:20:00 PM;31,659;18,594;40,676;508;4,998;1,273;97,94
Jan 8 2024 5:30:00 PM;13,809;17,342;42,506;515;4,501;1,14;97,96
Jan 8 2024 5:40:00 PM;3,994;15,579;45,207;526,5;3,782;0,971;97,965
Jan 8 2024 5:50:00 PM;0,904;14,01;49,321;522,5;3,582;0,812;97,985
Jan 8 2024 6:00:00 PM;0;13,043;52,573;522,5;3,595;0,713;98,01
Jan 8 2024 6:10:00 PM;0;12,193;55,029;525;3,451;0,64;98,025
Jan 8 2024 6:20:00 PM;0;11,475;55,605;529;2,929;0,602;98,03
Jan 8 2024 6:30:00 PM;0;10,884;55,482;532;2,347;0,581;98,045
Jan 8 2024 6:40:00 PM;0;10,472;54,241;533,5;1,647;0,581;98,06
Jan 8 2024 6:50:00 PM;0;10,06;54,204;539;1,254;0,565;98,08
Jan 8 2024 7:00:00 PM;0;9,642;55,022;540;1,072;0,54;98,09
Jan 8 2024 7:10:00 PM;0;9,364;55,496;540,5;0,933;0,524;98,095
Jan 8 2024 7:20:00 PM;0;9,126;58,512;547;1,445;0,481;98,11
Jan 8 2024 7:30:00 PM;0;8,854;59,812;550,5;1,495;0,457;98,12
Jan 8 2024 7:40:00 PM;0;8,55;60,551;549,5;1,379;0,44;98,135
Jan 8 2024 7:50:00 PM;0;8,323;61,139;547;1,3;0,427;98,15
Jan 8 2024 8:00:00 PM;0;8,119;62,482;546;1,409;0,406;98,16
Jan 8 2024 8:10:00 PM;0;7,952;61,496;548,5;1,03;0,412;98,155
Jan 8 2024 8:20:00 PM;0;7,87;59,905;551,5;0,59;0,427;98,155
Jan 8 2024 8:30:00 PM;0;7,63;60,334;551,5;0,462;0,416;98,165
Jan 8 2024 8:40:00 PM;0;7,552;61,211;550;0,588;0,404;98,17
Jan 8 2024 8:50:00 PM;0;7,481;65,177;545,5;1,392;0,361;98,18
Jan 8 2024 9:00:00 PM;0;7,386;68,162;549;1,926;0,328;98,19
Jan 8 2024 9:10:00 PM;0;7,183;69,925;545;2,088;0,306;98,195
Jan 8 2024 9:20:00 PM;0;7,107;71,596;546;2,346;0,287;98,21
